DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.20 21:05:56 695,TFT_SIDE5.46,0,OK,0.0005,0.0017,0.0038,-0.0018,0,0,True,639.853821476539,479.321838050806,.\Image\Alignment\2017\01\20\21.05.56 695\Head1.jpg,True,639.554983843531,480.442480800678,.\Image\Alignment\2017\01\20\21.05.56 695\Head2.jpg,True,638.994250812725,480.221731052537,.\Image\Alignment\2017\01\20\21.05.56 695\Head3.jpg,True,640.468291681799,479.118060495533,.\Image\Alignment\2017\01\20\21.05.56 695\Head4.jpg
2017.01.20 21:06:15 371,TFT_SIDE5.46,90,RETRY,-0.259,-0.3756,-0.5066,-0.3366,0.4468,0.03396,True,758.493185649761,656.06444884664,.\Image\Alignment\2017\01\20\21.06.15 371\Head1.jpg,True,760.469436766691,619.228825510835,.\Image\Alignment\2017\01\20\21.06.15 371\Head2.jpg,True,794.700339133823,600.864316405748,.\Image\Alignment\2017\01\20\21.06.15 371\Head3.jpg,True,778.313489464427,560.654882184539,.\Image\Alignment\2017\01\20\21.06.15 371\Head4.jpg
2017.01.20 21:06:17 239,TFT_SIDE5.46,90,RETRY,-0.0109,0.105,0.1081,-0.0135,0.0709,-0.00204,True,639.962040863865,495.522226267953,.\Image\Alignment\2017\01\20\21.06.17 239\Head1.jpg,True,611.696576632855,498.714705522932,.\Image\Alignment\2017\01\20\21.06.17 239\Head2.jpg,True,610.842487349227,498.97752280149,.\Image\Alignment\2017\01\20\21.06.17 239\Head3.jpg,True,640.567427806789,501.195312030911,.\Image\Alignment\2017\01\20\21.06.17 239\Head4.jpg
2017.01.20 21:06:19 080,TFT_SIDE5.46,90,RETRY,0.0002,-0.0081,-0.0104,0.0018,0,0,True,639.954962508832,478.953653397394,.\Image\Alignment\2017\01\20\21.06.19 080\Head1.jpg,True,642.158401603437,479.703355319658,.\Image\Alignment\2017\01\20\21.06.19 080\Head2.jpg,True,642.781579643214,479.142167781735,.\Image\Alignment\2017\01\20\21.06.19 080\Head3.jpg,True,639.507095515369,478.699032207468,.\Image\Alignment\2017\01\20\21.06.19 080\Head4.jpg
2017.01.20 21:06:20 553,TFT_SIDE5.46,90,OK,-0.0003,0.001,-0.0001,-0.0006,0,0,True,640.081484692369,478.958063876272,.\Image\Alignment\2017\01\20\21.06.20 553\Head1.jpg,True,639.728206848058,479.746058967092,.\Image\Alignment\2017\01\20\21.06.20 553\Head2.jpg,True,640.01363006984,479.192199392113,.\Image\Alignment\2017\01\20\21.06.20 553\Head3.jpg,True,640.16691005668,478.783709863425,.\Image\Alignment\2017\01\20\21.06.20 553\Head4.jpg
2017.01.20 21:10:09 392,TFT_SIDE5.46,0,RETRY,-0.3958,-0.3889,-0.5246,-0.4823,0.0866,0.00318,True,751.333947793996,507.638299890192,.\Image\Alignment\2017\01\20\21.10.09 392\Head1.jpg,True,752.805806568338,505.669334388809,.\Image\Alignment\2017\01\20\21.10.09 392\Head2.jpg,True,788.678678195836,501.008174293853,.\Image\Alignment\2017\01\20\21.10.09 392\Head3.jpg,True,773.89745966482,498.972049873011,.\Image\Alignment\2017\01\20\21.10.09 392\Head4.jpg
2017.01.20 21:10:11 245,TFT_SIDE5.46,0,RETRY,0.0116,-0.0057,-0.0035,0.0147,-0.0035,0.00187,True,640.187968920111,481.753036050371,.\Image\Alignment\2017\01\20\21.10.11 245\Head1.jpg,True,644.160926847014,480.464920538812,.\Image\Alignment\2017\01\20\21.10.11 245\Head2.jpg,True,643.579397860336,479.023730599145,.\Image\Alignment\2017\01\20\21.10.11 245\Head3.jpg,True,639.373728058596,476.341961090872,.\Image\Alignment\2017\01\20\21.10.11 245\Head4.jpg
2017.01.20 21:10:12 963,TFT_SIDE5.46,0,OK,-0.0013,0.0029,0.003,0.0003,0,0,True,640.350300844125,480.290114959801,.\Image\Alignment\2017\01\20\21.10.12 963\Head1.jpg,True,639.234189506805,480.931247782251,.\Image\Alignment\2017\01\20\21.10.12 963\Head2.jpg,True,639.197118154514,481.110608172342,.\Image\Alignment\2017\01\20\21.10.12 963\Head3.jpg,True,639.914768473501,480.104232142148,.\Image\Alignment\2017\01\20\21.10.12 963\Head4.jpg
2017.01.20 21:10:31 625,TFT_SIDE5.46,90,RETRY,-0.0796,-0.0734,-0.2015,-0.1603,0.2584,-0.00709,True,651.022645275842,537.076472899843,.\Image\Alignment\2017\01\20\21.10.31 625\Head1.jpg,True,654.424047922305,547.420079846589,.\Image\Alignment\2017\01\20\21.10.31 625\Head2.jpg,True,688.137906025752,552.257210117141,.\Image\Alignment\2017\01\20\21.10.31 625\Head3.jpg,True,672.089040193051,556.91243449647,.\Image\Alignment\2017\01\20\21.10.31 625\Head4.jpg
2017.01.20 21:10:33 505,TFT_SIDE5.46,90,RETRY,0.0017,-0.0121,-0.0133,0.004,-0.0088,0.0007,True,640.548493514116,478.808832913222,.\Image\Alignment\2017\01\20\21.10.33 505\Head1.jpg,True,644.606589448987,479.087659171922,.\Image\Alignment\2017\01\20\21.10.33 505\Head2.jpg,True,644.931976380432,477.829578910551,.\Image\Alignment\2017\01\20\21.10.33 505\Head3.jpg,True,639.960109966827,476.851064489396,.\Image\Alignment\2017\01\20\21.10.33 505\Head4.jpg
2017.01.20 21:10:35 333,TFT_SIDE5.46,90,RETRY,-0.0008,0.0014,0.0011,0.0006,0.0009,0.00011,True,640.366205530633,480.425056138808,.\Image\Alignment\2017\01\20\21.10.35 333\Head1.jpg,True,640.467295265817,481.372235312718,.\Image\Alignment\2017\01\20\21.10.35 333\Head2.jpg,True,640.535524649013,480.612947470609,.\Image\Alignment\2017\01\20\21.10.35 333\Head3.jpg,True,640.002764111546,480.114166557802,.\Image\Alignment\2017\01\20\21.10.35 333\Head4.jpg
2017.01.20 21:10:37 010,TFT_SIDE5.46,90,OK,0.0021,-0.0033,-0.0033,0.0005,0,0,True,639.445056604785,480.240875935159,.\Image\Alignment\2017\01\20\21.10.37 010\Head1.jpg,True,640.880866945403,481.133888605592,.\Image\Alignment\2017\01\20\21.10.37 010\Head2.jpg,True,640.878473280533,479.993216643798,.\Image\Alignment\2017\01\20\21.10.37 010\Head3.jpg,True,639.877453554973,479.965485882678,.\Image\Alignment\2017\01\20\21.10.37 010\Head4.jpg
2017.01.20 21:14:04 475,TFT_SIDE5.46,0,RETRY,-0.2414,-0.2209,-0.3528,-0.3231,0.1183,0.02364,True,746.243492342394,545.788176066491,.\Image\Alignment\2017\01\20\21.14.04 475\Head1.jpg,True,747.323504914146,525.704713464557,.\Image\Alignment\2017\01\20\21.14.04 475\Head2.jpg,True,782.191759830879,499.636476414587,.\Image\Alignment\2017\01\20\21.14.04 475\Head3.jpg,True,767.616805978791,477.742097213261,.\Image\Alignment\2017\01\20\21.14.04 475\Head4.jpg
2017.01.20 21:14:06 343,TFT_SIDE5.46,0,RETRY,-0.0139,-0.0391,-0.0428,-0.0134,-0.0037,-0.00242,True,639.431771024871,475.511307010379,.\Image\Alignment\2017\01\20\21.14.06 343\Head1.jpg,True,646.199824058979,478.598163385551,.\Image\Alignment\2017\01\20\21.14.06 343\Head2.jpg,True,647.168890748826,480.910399478931,.\Image\Alignment\2017\01\20\21.14.06 343\Head3.jpg,True,639.292464058444,482.527716064802,.\Image\Alignment\2017\01\20\21.14.06 343\Head4.jpg
2017.01.20 21:14:08 142,TFT_SIDE5.46,0,RETRY,0.0015,-0.0033,-0.0003,0.0046,0.0004,0.00029,True,640.111498927338,480.536239852476,.\Image\Alignment\2017\01\20\21.14.08 142\Head1.jpg,True,640.82738103043,481.150841739593,.\Image\Alignment\2017\01\20\21.14.08 142\Head2.jpg,True,640.00565229303,481.182843458671,.\Image\Alignment\2017\01\20\21.14.08 142\Head3.jpg,True,639.290738374772,479.697808089483,.\Image\Alignment\2017\01\20\21.14.08 142\Head4.jpg
2017.01.20 21:14:09 943,TFT_SIDE5.46,0,RETRY,-0.0014,0.0037,0.0002,-0.0032,0.0013,-0.00016,True,640.086770698968,480.124324844483,.\Image\Alignment\2017\01\20\21.14.09 943\Head1.jpg,True,639.117196162226,481.153120431505,.\Image\Alignment\2017\01\20\21.14.09 943\Head2.jpg,True,640.026754708196,481.10294155101,.\Image\Alignment\2017\01\20\21.14.09 943\Head3.jpg,True,640.576351782313,480.581501112599,.\Image\Alignment\2017\01\20\21.14.09 943\Head4.jpg
2017.01.20 21:14:11 675,TFT_SIDE5.46,0,OK,-0.0016,-0.0032,-0.0004,-0.0011,0,0,True,640.434169489156,480.168052578706,.\Image\Alignment\2017\01\20\21.14.11 675\Head1.jpg,True,640.852813975403,480.903036976936,.\Image\Alignment\2017\01\20\21.14.11 675\Head2.jpg,True,640.101949650401,480.943417250702,.\Image\Alignment\2017\01\20\21.14.11 675\Head3.jpg,True,640.290477132278,479.941288486373,.\Image\Alignment\2017\01\20\21.14.11 675\Head4.jpg
2017.01.20 21:14:30 377,TFT_SIDE5.46,90,RETRY,-0.1084,-0.1537,-0.2813,-0.184,0.3564,0.01077,True,684.62759058837,593.130737982038,.\Image\Alignment\2017\01\20\21.14.30 377\Head1.jpg,True,687.024629071774,581.542933268172,.\Image\Alignment\2017\01\20\21.14.30 377\Head2.jpg,True,720.515880101938,576.170890033467,.\Image\Alignment\2017\01\20\21.14.30 377\Head3.jpg,True,704.177582768488,562.747876190739,.\Image\Alignment\2017\01\20\21.14.30 377\Head4.jpg
2017.01.20 21:14:32 244,TFT_SIDE5.46,90,RETRY,-0.0026,0.038,0.038,-0.0029,0.0253,-0.00104,True,639.180396322554,485.002040838442,.\Image\Alignment\2017\01\20\21.14.32 244\Head1.jpg,True,629.793108862011,486.990695833081,.\Image\Alignment\2017\01\20\21.14.32 244\Head2.jpg,True,629.79446047127,487.049564786601,.\Image\Alignment\2017\01\20\21.14.32 244\Head3.jpg,True,639.237503097046,487.908264757662,.\Image\Alignment\2017\01\20\21.14.32 244\Head4.jpg
2017.01.20 21:14:34 017,TFT_SIDE5.46,90,RETRY,0.0014,-0.0024,-0.0038,0.0005,-0.0029,0.00015,True,639.838768228144,479.477778423087,.\Image\Alignment\2017\01\20\21.14.34 017\Head1.jpg,True,641.13022645438,480.275044456354,.\Image\Alignment\2017\01\20\21.14.34 017\Head2.jpg,True,641.525275450211,479.817819490623,.\Image\Alignment\2017\01\20\21.14.34 017\Head3.jpg,True,640.078578962104,479.072184519885,.\Image\Alignment\2017\01\20\21.14.34 017\Head4.jpg
2017.01.20 21:14:35 749,TFT_SIDE5.46,90,OK,-0.002,-0.0025,-0.0012,-0.0001,0,0,True,640.534349635581,480.260419555883,.\Image\Alignment\2017\01\20\21.14.35 749\Head1.jpg,True,640.654941698392,480.967681033042,.\Image\Alignment\2017\01\20\21.14.35 749\Head2.jpg,True,640.318859429672,480.515592479547,.\Image\Alignment\2017\01\20\21.14.35 749\Head3.jpg,True,640.026559783971,480.167931140312,.\Image\Alignment\2017\01\20\21.14.35 749\Head4.jpg
2017.01.20 21:19:18 079,TFT_SIDE5.46,0,RETRY,-0.184,-0.2202,-0.3547,-0.2654,0.2518,0.03088,True,743.708129015184,591.918384547135,.\Image\Alignment\2017\01\20\21.19.18 079\Head1.jpg,True,744.978038253338,557.00255492555,.\Image\Alignment\2017\01\20\21.19.18 079\Head2.jpg,True,780.405002916003,532.10805483138,.\Image\Alignment\2017\01\20\21.19.18 079\Head3.jpg,True,764.879064454579,502.717376366213,.\Image\Alignment\2017\01\20\21.19.18 079\Head4.jpg
2017.01.20 21:19:19 905,TFT_SIDE5.46,0,RETRY,-0.0143,0.019,0.0214,-0.0135,-0.008,-0.00238,True,639.599242079532,474.41851703951,.\Image\Alignment\2017\01\20\21.19.19 905\Head1.jpg,True,632.112094284201,478.00777802198,.\Image\Alignment\2017\01\20\21.19.19 905\Head2.jpg,True,631.479505294976,479.530845433387,.\Image\Alignment\2017\01\20\21.19.19 905\Head3.jpg,True,639.401460997241,481.333157434963,.\Image\Alignment\2017\01\20\21.19.19 905\Head4.jpg
2017.01.20 21:19:21 664,TFT_SIDE5.46,0,RETRY,-0.0016,-0.0116,-0.0104,-0.0004,0.0001,2E-05,True,640.454967509818,480.061733550649,.\Image\Alignment\2017\01\20\21.19.21 664\Head1.jpg,True,641.45517156481,480.690479937334,.\Image\Alignment\2017\01\20\21.19.21 664\Head2.jpg,True,641.129495942876,481.581357896498,.\Image\Alignment\2017\01\20\21.19.21 664\Head3.jpg,True,640.147025811762,480.013244860436,.\Image\Alignment\2017\01\20\21.19.21 664\Head4.jpg
2017.01.20 21:19:23 435,TFT_SIDE5.46,0,OK,0,0.0047,0.0055,-0.0019,0,0,True,640.009078086833,480.192393258528,.\Image\Alignment\2017\01\20\21.19.23 435\Head1.jpg,True,638.753898279624,481.287708332379,.\Image\Alignment\2017\01\20\21.19.23 435\Head2.jpg,True,638.521675043475,481.26657927393,.\Image\Alignment\2017\01\20\21.19.23 435\Head3.jpg,True,640.508500400492,480.456482311252,.\Image\Alignment\2017\01\20\21.19.23 435\Head4.jpg
2017.01.20 21:19:44 415,TFT_SIDE5.46,90,RETRY,-0.2329,-0.2914,-0.419,-0.3119,0.398,0.0186,True,729.242298679531,617.316699663191,.\Image\Alignment\2017\01\20\21.19.44 415\Head1.jpg,True,731.713487126926,597.79376462959,.\Image\Alignment\2017\01\20\21.19.44 415\Head2.jpg,True,765.100773215938,585.174216773828,.\Image\Alignment\2017\01\20\21.19.44 415\Head3.jpg,True,749.533680841637,565.070984108432,.\Image\Alignment\2017\01\20\21.19.44 415\Head4.jpg
2017.01.20 21:19:46 270,TFT_SIDE5.46,90,RETRY,-0.0089,0.05,0.0468,-0.0036,0.0398,-0.00131,True,640.489415811448,488.418552992756,.\Image\Alignment\2017\01\20\21.19.46 270\Head1.jpg,True,626.394897813019,490.588961793413,.\Image\Alignment\2017\01\20\21.19.46 270\Head2.jpg,True,627.22089460732,490.833491342998,.\Image\Alignment\2017\01\20\21.19.46 270\Head3.jpg,True,639.00816204518,492.069326613271,.\Image\Alignment\2017\01\20\21.19.46 270\Head4.jpg
2017.01.20 21:19:48 097,TFT_SIDE5.46,90,RETRY,0.0005,-0.0042,-0.0036,0,-0.0031,0.0001,True,640.01722247762,479.351826286047,.\Image\Alignment\2017\01\20\21.19.48 097\Head1.jpg,True,641.812708158638,480.070725437708,.\Image\Alignment\2017\01\20\21.19.48 097\Head2.jpg,True,641.653847752868,479.44454733065,.\Image\Alignment\2017\01\20\21.19.48 097\Head3.jpg,True,640.159114207074,479.061356461228,.\Image\Alignment\2017\01\20\21.19.48 097\Head4.jpg
2017.01.20 21:19:49 897,TFT_SIDE5.46,90,OK,0.0022,-0.0022,-0.0001,-0.0007,0,0,True,639.425083752223,480.144331234632,.\Image\Alignment\2017\01\20\21.19.49 897\Head1.jpg,True,640.596621926954,480.957490531737,.\Image\Alignment\2017\01\20\21.19.49 897\Head2.jpg,True,640.033221672855,480.368792580056,.\Image\Alignment\2017\01\20\21.19.49 897\Head3.jpg,True,640.19632468274,480.201671616182,.\Image\Alignment\2017\01\20\21.19.49 897\Head4.jpg
2017.01.20 21:23:11 934,TFT_SIDE5.46,0,RETRY,-0.3499,-0.3594,-0.4935,-0.4327,0.1109,0.01196,True,754.592890403958,526.878718244121,.\Image\Alignment\2017\01\20\21.23.11 934\Head1.jpg,True,756.039422118344,519.214600368365,.\Image\Alignment\2017\01\20\21.23.11 934\Head2.jpg,True,791.445742466352,508.51965058936,.\Image\Alignment\2017\01\20\21.23.11 934\Head3.jpg,True,776.176384126768,492.73808704637,.\Image\Alignment\2017\01\20\21.23.11 934\Head4.jpg
2017.01.20 21:23:13 815,TFT_SIDE5.46,0,RETRY,-0.0194,-0.0144,-0.0151,-0.0181,-0.0045,-0.00253,True,640.72604923102,475.146148498007,.\Image\Alignment\2017\01\20\21.23.13 815\Head1.jpg,True,639.817022755459,478.433932063706,.\Image\Alignment\2017\01\20\21.23.13 815\Head2.jpg,True,640.002551523964,480.622561167762,.\Image\Alignment\2017\01\20\21.23.13 815\Head3.jpg,True,640.36600429895,482.481081768565,.\Image\Alignment\2017\01\20\21.23.13 815\Head4.jpg
2017.01.20 21:23:15 671,TFT_SIDE5.46,0,RETRY,-0.0035,-0.0087,-0.0067,-0.0039,0.0022,-0.00038,True,640.250543141048,480.041905901156,.\Image\Alignment\2017\01\20\21.23.15 671\Head1.jpg,True,641.062186997037,480.740885027736,.\Image\Alignment\2017\01\20\21.23.15 671\Head2.jpg,True,640.512148456062,481.431069778481,.\Image\Alignment\2017\01\20\21.23.15 671\Head3.jpg,True,640.361867251155,481.156134910394,.\Image\Alignment\2017\01\20\21.23.15 671\Head4.jpg
2017.01.20 21:23:17 430,TFT_SIDE5.46,0,RETRY,0.0008,0.0017,0.0031,0.0019,-0.0009,0.0002,True,640.158934997363,480.057737762416,.\Image\Alignment\2017\01\20\21.23.17 430\Head1.jpg,True,639.685622285114,480.700967558086,.\Image\Alignment\2017\01\20\21.23.17 430\Head2.jpg,True,639.312141931564,480.629342966288,.\Image\Alignment\2017\01\20\21.23.17 430\Head3.jpg,True,639.853079415397,479.465530504724,.\Image\Alignment\2017\01\20\21.23.17 430\Head4.jpg
2017.01.20 21:23:19 203,TFT_SIDE5.46,0,OK,0,0.0012,0.0002,-0.0004,0,0,True,639.998332662522,480.066658012176,.\Image\Alignment\2017\01\20\21.23.19 203\Head1.jpg,True,639.674171659565,480.812931623263,.\Image\Alignment\2017\01\20\21.23.19 203\Head2.jpg,True,639.938516741267,480.811344643318,.\Image\Alignment\2017\01\20\21.23.19 203\Head3.jpg,True,640.111681274263,480.028860024636,.\Image\Alignment\2017\01\20\21.23.19 203\Head4.jpg
2017.01.20 21:23:37 919,TFT_SIDE5.46,90,RETRY,-0.1017,-0.0928,-0.222,-0.1784,0.2719,-0.00182,True,664.566957441672,549.506991339987,.\Image\Alignment\2017\01\20\21.23.37 919\Head1.jpg,True,666.864579563778,552.666760882807,.\Image\Alignment\2017\01\20\21.23.37 919\Head2.jpg,True,700.879194430013,550.863122046766,.\Image\Alignment\2017\01\20\21.23.37 919\Head3.jpg,True,684.530595971859,554.557060142191,.\Image\Alignment\2017\01\20\21.23.37 919\Head4.jpg
2017.01.20 21:23:39 787,TFT_SIDE5.46,90,RETRY,-0.0001,-0.0129,-0.0138,-0.0008,-0.008,-0.00026,True,639.650498248283,477.450474729832,.\Image\Alignment\2017\01\20\21.23.39 787\Head1.jpg,True,644.179719735243,478.883109489953,.\Image\Alignment\2017\01\20\21.23.39 787\Head2.jpg,True,644.428738536807,478.202642541835,.\Image\Alignment\2017\01\20\21.23.39 787\Head3.jpg,True,639.83939219358,478.176409131631,.\Image\Alignment\2017\01\20\21.23.39 787\Head4.jpg
2017.01.20 21:23:41 505,TFT_SIDE5.46,90,OK,-0.0007,-0.0057,-0.005,-0.0009,0,0,True,640.189196279752,480.066720940706,.\Image\Alignment\2017\01\20\21.23.41 505\Head1.jpg,True,641.511575599789,481.253332454093,.\Image\Alignment\2017\01\20\21.23.41 505\Head2.jpg,True,641.341241203505,480.492688284651,.\Image\Alignment\2017\01\20\21.23.41 505\Head3.jpg,True,640.236531988287,479.840580917323,.\Image\Alignment\2017\01\20\21.23.41 505\Head4.jpg
2017.01.20 21:27:42 404,TFT_SIDE5.46,0,RETRY,-0.3478,-0.4517,-0.5862,-0.4251,0.2035,0.008,True,747.061896348423,545.844142939575,.\Image\Alignment\2017\01\20\21.27.42 404\Head1.jpg,True,748.094457220357,519.802953574198,.\Image\Alignment\2017\01\20\21.27.42 404\Head2.jpg,True,783.530744560298,526.817980103004,.\Image\Alignment\2017\01\20\21.27.42 404\Head3.jpg,True,767.03972411458,523.04326685881,.\Image\Alignment\2017\01\20\21.27.42 404\Head4.jpg
2017.01.20 21:27:44 258,TFT_SIDE5.46,0,RETRY,0.017,0.1124,0.1149,0.0139,-0.0082,0.00277,True,640.357022059321,481.820699337576,.\Image\Alignment\2017\01\20\21.27.44 258\Head1.jpg,True,614.76038866557,479.376066424466,.\Image\Alignment\2017\01\20\21.27.44 258\Head2.jpg,True,614.124924284092,476.75324462855,.\Image\Alignment\2017\01\20\21.27.44 258\Head3.jpg,True,641.208396820293,473.792138656534,.\Image\Alignment\2017\01\20\21.27.44 258\Head4.jpg
2017.01.20 21:27:46 083,TFT_SIDE5.46,0,OK,-0.0014,-0.0004,0.0004,-0.0009,0,0,True,640.379832943933,480.452744686026,.\Image\Alignment\2017\01\20\21.27.46 083\Head1.jpg,True,640.096754751147,480.722308306081,.\Image\Alignment\2017\01\20\21.27.46 083\Head2.jpg,True,639.886777724131,481.075133838574,.\Image\Alignment\2017\01\20\21.27.46 083\Head3.jpg,True,640.241576528025,480.641635689526,.\Image\Alignment\2017\01\20\21.27.46 083\Head4.jpg
2017.01.20 21:28:04 754,TFT_SIDE5.46,90,RETRY,-0.1885,-0.1801,-0.3054,-0.2668,0.3025,-0.00042,True,689.78330487019,560.00473633937,.\Image\Alignment\2017\01\20\21.28.04 754\Head1.jpg,True,692.502977273996,560.88737585966,.\Image\Alignment\2017\01\20\21.28.04 754\Head2.jpg,True,725.434944430214,556.940311694602,.\Image\Alignment\2017\01\20\21.28.04 754\Head3.jpg,True,710.059636357767,561.207156130655,.\Image\Alignment\2017\01\20\21.28.04 754\Head4.jpg
2017.01.20 21:28:06 621,TFT_SIDE5.46,90,RETRY,-0.0029,-0.0145,-0.0188,-0.0004,0.0019,-0.00051,True,640.040595900723,479.655406836608,.\Image\Alignment\2017\01\20\21.28.06 621\Head1.jpg,True,644.522103692571,481.35827565413,.\Image\Alignment\2017\01\20\21.28.06 621\Head2.jpg,True,645.657308423099,480.7634901036,.\Image\Alignment\2017\01\20\21.28.06 621\Head3.jpg,True,639.356959111675,481.078127631803,.\Image\Alignment\2017\01\20\21.28.06 621\Head4.jpg
2017.01.20 21:28:08 434,TFT_SIDE5.46,90,OK,0.0009,-0.004,-0.0032,-0.0006,0,0,True,639.748554559181,480.23016772975,.\Image\Alignment\2017\01\20\21.28.08 434\Head1.jpg,True,641.05909519732,481.416847800935,.\Image\Alignment\2017\01\20\21.28.08 434\Head2.jpg,True,640.855306317051,480.507365292833,.\Image\Alignment\2017\01\20\21.28.08 434\Head3.jpg,True,640.167246354407,479.974009975464,.\Image\Alignment\2017\01\20\21.28.08 434\Head4.jpg
2017.01.20 21:31:48 063,TFT_SIDE5.46,0,RETRY,-0.2271,-0.1445,-0.2771,-0.31,0.1677,0.02794,True,750.035079749425,565.202258311607,.\Image\Alignment\2017\01\20\21.31.48 063\Head1.jpg,True,751.58457473766,541.964980978747,.\Image\Alignment\2017\01\20\21.31.48 063\Head2.jpg,True,786.619547438532,502.488656465305,.\Image\Alignment\2017\01\20\21.31.48 063\Head3.jpg,True,771.671002743488,484.643785195304,.\Image\Alignment\2017\01\20\21.31.48 063\Head4.jpg
2017.01.20 21:31:49 931,TFT_SIDE5.46,0,RETRY,0.0094,-0.0793,-0.0795,0.0117,0.0026,0.00097,True,639.200391124397,482.094865177948,.\Image\Alignment\2017\01\20\21.31.49 931\Head1.jpg,True,663.002795742207,482.242192211296,.\Image\Alignment\2017\01\20\21.31.49 931\Head2.jpg,True,663.024690915574,481.263941900749,.\Image\Alignment\2017\01\20\21.31.49 931\Head3.jpg,True,638.608837647629,479.265028156923,.\Image\Alignment\2017\01\20\21.31.49 931\Head4.jpg
2017.01.20 21:31:51 661,TFT_SIDE5.46,0,RETRY,0.0013,-0.0014,-0.0024,-0.001,0.0002,0.00013,True,639.89040589967,480.236045430296,.\Image\Alignment\2017\01\20\21.31.51 661\Head1.jpg,True,640.286436008792,481.275099420923,.\Image\Alignment\2017\01\20\21.31.51 661\Head2.jpg,True,640.542981865245,481.328490435191,.\Image\Alignment\2017\01\20\21.31.51 661\Head3.jpg,True,640.50742804136,479.863049085283,.\Image\Alignment\2017\01\20\21.31.51 661\Head4.jpg
2017.01.20 21:31:53 475,TFT_SIDE5.46,0,OK,-0.0007,-0.0002,0.0016,0.0005,0,0,True,640.197960652656,479.652933363017,.\Image\Alignment\2017\01\20\21.31.53 475\Head1.jpg,True,640.051491725574,480.63766515007,.\Image\Alignment\2017\01\20\21.31.53 475\Head2.jpg,True,639.566013035112,480.957463977568,.\Image\Alignment\2017\01\20\21.31.53 475\Head3.jpg,True,639.858576114644,479.365060008694,.\Image\Alignment\2017\01\20\21.31.53 475\Head4.jpg
2017.01.20 21:32:12 143,TFT_SIDE5.46,90,RETRY,-0.1591,-0.2209,-0.3473,-0.2383,0.3819,0.01877,True,709.778631881787,613.295191450393,.\Image\Alignment\2017\01\20\21.32.12 143\Head1.jpg,True,712.547456518611,592.955297115498,.\Image\Alignment\2017\01\20\21.32.12 143\Head2.jpg,True,745.674506815235,580.653457923692,.\Image\Alignment\2017\01\20\21.32.12 143\Head3.jpg,True,730.206237653192,560.509746771248,.\Image\Alignment\2017\01\20\21.32.12 143\Head4.jpg
2017.01.20 21:32:13 997,TFT_SIDE5.46,90,RETRY,-0.0071,0.0534,0.0504,-0.0038,0.0374,-0.00104,True,640.39777531987,488.251430112802,.\Image\Alignment\2017\01\20\21.32.13 997\Head1.jpg,True,626.010252972089,490.611107708749,.\Image\Alignment\2017\01\20\21.32.13 997\Head2.jpg,True,626.760185877713,490.392863653649,.\Image\Alignment\2017\01\20\21.32.13 997\Head3.jpg,True,639.463819296881,491.136407936281,.\Image\Alignment\2017\01\20\21.32.13 997\Head4.jpg
2017.01.20 21:32:15 851,TFT_SIDE5.46,90,RETRY,0.002,-0.0052,-0.0042,0.0011,-0.0014,0.00011,True,639.634478565168,479.816389730989,.\Image\Alignment\2017\01\20\21.32.15 851\Head1.jpg,True,641.802467991901,480.470387537283,.\Image\Alignment\2017\01\20\21.32.15 851\Head2.jpg,True,641.549259555611,480.08267622677,.\Image\Alignment\2017\01\20\21.32.15 851\Head3.jpg,True,639.858427982101,479.512244759603,.\Image\Alignment\2017\01\20\21.32.15 851\Head4.jpg
2017.01.20 21:32:17 691,TFT_SIDE5.46,90,OK,-0.0008,-0.0012,-0.0013,-0.0008,0,0,True,640.220303755929,479.774408345414,.\Image\Alignment\2017\01\20\21.32.17 691\Head1.jpg,True,640.324853542673,480.712317440888,.\Image\Alignment\2017\01\20\21.32.17 691\Head2.jpg,True,640.34704635012,480.257091570507,.\Image\Alignment\2017\01\20\21.32.17 691\Head3.jpg,True,640.21613411181,479.903361596319,.\Image\Alignment\2017\01\20\21.32.17 691\Head4.jpg
2017.01.20 21:38:30 596,TFT_SIDE5.46,0,RETRY,-0.3115,-0.3524,-0.4847,-0.3936,0.0582,0.0114,True,743.337996632212,512.010885079288,.\Image\Alignment\2017\01\20\21.38.30 596\Head1.jpg,True,745.227603424013,502.913696763929,.\Image\Alignment\2017\01\20\21.38.30 596\Head2.jpg,True,780.219798109415,497.068590433785,.\Image\Alignment\2017\01\20\21.38.30 596\Head3.jpg,True,764.83513329573,479.497964623043,.\Image\Alignment\2017\01\20\21.38.30 596\Head4.jpg
